Year,Week,Won Toss,Won OT Toss,Roof,Surface,Duration,Attendance,Weather,Vegas Line,Over/Under,Link,Favorite,Vegas Line,Over/Under (Points)
2015,8,Titans (deferred),,retractable roof (closed),fieldturf,2:56,"71,630",,Houston Texans -3.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201511010htx.htm,Houston Texans,-3.5,42.5
2015,8,Browns (deferred),,outdoors,grass ,3:20,"67,431","58 degrees, relative humidity 58%, wind 21 mph, wind chill 0",Arizona Cardinals -6.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201511010cle.htm,Arizona Cardinals,-6,46
2015,8,Raiders (deferred),,outdoors,grass ,3:08,"54,700","68 degrees, relative humidity 70%, wind 8 mph, wind chill 0",New York Jets -3.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201511010rai.htm,New York Jets,-3,44
2015,8,Cowboys (deferred),,retractable roof (closed),matrixturf,3:15,"91,486",,Seattle Seahawks -4.5,41.0 (under),https://www.pro-football-reference.com/boxscores/201511010dal.htm,Seattle Seahawks,-4.5,41
2015,8,Packers (deferred),,outdoors,grass ,2:52,"77,075","61 degrees, relative humidity 23%, wind 9 mph, wind chill 0",Green Bay Packers -2.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201511010den.htm,Green Bay Packers,-2.5,45.5
2015,8,Panthers (deferred),Colts,outdoors,grass ,3:50,"74,136","60 degrees, relative humidity 100%, wind 7 mph, wind chill 0",Carolina Panthers -6.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201511020car.htm,Carolina Panthers,-6.5,46.5
2015,9,Bengals (deferred),,outdoors,fieldturf ,2:51,"65,816","71 degrees, relative humidity 61%, wind 4 mph, wind chill 0",Cincinnati Bengals -11.0,45.0 (under),https://www.pro-football-reference.com/boxscores/201511050cin.htm,Cincinnati Bengals,-11,45
2015,9,Dolphins (deferred),,outdoors,a_turf,2:59,"70,214","49 degrees, relative humidity 55%, wind 7 mph",Buffalo Bills -3.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201511080buf.htm,Buffalo Bills,-3,44
2015,9,Steelers,,outdoors,grass ,3:47,"65,520","54 degrees, relative humidity 38%, wind 5 mph",Pittsburgh Steelers -4.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201511080pit.htm,Pittsburgh Steelers,-4.5,48.5
2015,9,Jaguars (deferred),,outdoors,fieldturf ,3:10,"78,160","56 degrees, relative humidity 36%, wind 10 mph, wind chill 0",New York Jets -8.0,42.0 (over),https://www.pro-football-reference.com/boxscores/201511080nyj.htm,New York Jets,-8,42
2015,9,Redskins (deferred),,outdoors,fieldturf ,2:58,"66,829","54 degrees, relative humidity 34%, wind 12 mph, wind chill 0",New England Patriots -14.0,52.0 (under),https://www.pro-football-reference.com/boxscores/201511080nwe.htm,New England Patriots,-14,52
2015,9,Titans,Titans,dome,sportturf,3:19,"73,075",,New Orleans Saints -7.5,48.0 (over),https://www.pro-football-reference.com/boxscores/201511080nor.htm,New Orleans Saints,-7.5,48
2015,9,Vikings (deferred),Vikings,outdoors,fieldturf,3:31,"52,406","51 degrees, relative humidity 0%, wind 14 mph, wind chill 0",Minnesota Vikings -1.0,40.0 (under),https://www.pro-football-reference.com/boxscores/201511080min.htm,Minnesota Vikings,-1,40
2015,9,Packers (deferred),,outdoors,grass ,3:40,"74,461","57 degrees, relative humidity 50%, wind 10 mph, wind chill 0",Green Bay Packers -2.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201511080car.htm,Green Bay Packers,-2.5,46
2015,9,Buccaneers (deferred),,outdoors,grass ,3:14,"64,351","80 degrees, relative humidity 90%, wind 3 mph",New York Giants -1.0,49.5 (over),https://www.pro-football-reference.com/boxscores/201511080tam.htm,New York Giants,-1,49.5
2015,9,Falcons (deferred),,outdoors,grass,3:05,"70,799","58 degrees, relative humidity 84%, no wind, wind chill 0",Atlanta Falcons -7.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201511080sfo.htm,Atlanta Falcons,-7.5,44
2015,9,Colts (deferred),,retractable roof (open),fieldturf ,3:06,"66,894",,Denver Broncos -5.5,45.5 (over),https://www.pro-football-reference.com/boxscores/201511080clt.htm,Denver Broncos,-5.5,45.5
2015,9,Cowboys (deferred),Eagles,retractable roof (closed),matrixturf,3:26,"91,827",,Philadelphia Eagles -3.0,43.5 (over),https://www.pro-football-reference.com/boxscores/201511080dal.htm,Philadelphia Eagles,-3,43.5
2015,9,Chargers (deferred),,outdoors,grass ,3:06,"68,033","63 degrees, relative humidity 67%, wind 9 mph, wind chill 0",San Diego Chargers -4.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201511090sdg.htm,San Diego Chargers,-4.5,49.5
2015,10,Bills (deferred),,outdoors,fieldturf ,3:21,"78,160","60 degrees, relative humidity 75%, wind 16 mph, wind chill 0",New York Jets -2.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201511120nyj.htm,New York Jets,-2.5,42.5
2015,10,Bears (deferred),,dome,astroplay,3:14,"58,653",,St. Louis Rams -6.5,42.5 (over),https://www.pro-football-reference.com/boxscores/201511150ram.htm,St. Louis Rams,-6.5,42.5
2015,10,Titans,,outdoors,grass ,2:59,"63,591","57 degrees, relative humidity 24%, wind 2 mph, wind chill 0",Carolina Panthers -4.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201511150oti.htm,Carolina Panthers,-4,44.5
2015,10,Lions (deferred),,outdoors,grass ,3:36,"78,526","55 degrees, relative humidity 59%, wind 7 mph, wind chill 0",Green Bay Packers -10.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201511150gnb.htm,Green Bay Packers,-10.5,49.5
2015,10,Browns (deferred),,outdoors,grass ,3:08,"64,402","61 degrees, relative humidity 32%, wind 12 mph",Pittsburgh Steelers -6.0,41.5 (under),https://www.pro-football-reference.com/boxscores/201511150pit.htm,Pittsburgh Steelers,-6,41.5
2015,10,Saints (deferred),,outdoors,grass ,2:52,"75,086","61 degrees, relative humidity 29%, wind 5 mph, wind chill 0",New Orleans Saints -1.0,50.0 (over),https://www.pro-football-reference.com/boxscores/201511150was.htm,New Orleans Saints,-1,50
2015,10,Cowboys,,outdoors,grass ,2:56,"64,113","79 degrees, relative humidity 56%, wind 13 mph",Tampa Bay Buccaneers -1.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201511150tam.htm,Tampa Bay Buccaneers,-1,43
2015,10,Ravens (deferred),,outdoors,sportturf,3:06,"70,837","60 degrees, relative humidity 34%, wind 10 mph, wind chill 0",Baltimore Ravens -5.0,47.5 (under),https://www.pro-football-reference.com/boxscores/201511150rav.htm,Baltimore Ravens,-5,47.5
2015,10,Eagles (deferred),,outdoors,grass ,3:12,"69,596","59 degrees, relative humidity 34%, wind 13 mph, wind chill 0",Philadelphia Eagles -6.0,49.5 (under),https://www.pro-football-reference.com/boxscores/201511150phi.htm,Philadelphia Eagles,-6,49.5
2015,10,Raiders (deferred),,outdoors,grass ,3:06,"54,700","62 degrees, relative humidity 50%, wind 31 mph, wind chill 0",Oakland Raiders -3.0,44.0 (push),https://www.pro-football-reference.com/boxscores/201511150rai.htm,Oakland Raiders,-3,44
2015,10,Chiefs (deferred),,outdoors,grass ,3:22,"76,973","64 degrees, relative humidity 10%, wind 5 mph, wind chill 0",Denver Broncos -4.5,42.0 (push),https://www.pro-football-reference.com/boxscores/201511150den.htm,Denver Broncos,-4.5,42
2015,10,Giants (deferred),,outdoors,fieldturf ,3:20,"81,061","60 degrees, relative humidity 31%, wind 8 mph, wind chill 0",New England Patriots -7.5,54.0 (under),https://www.pro-football-reference.com/boxscores/201511150nyg.htm,New England Patriots,-7.5,54
2015,10,Cardinals,,outdoors,fieldturf ,3:53,"69,005","49 degrees, relative humidity 63%, no wind, wind chill 0",Seattle Seahawks -3.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201511150sea.htm,Seattle Seahawks,-3,44.5
2015,10,Texans (deferred),,outdoors,fieldturf ,2:57,"61,381","53 degrees, relative humidity 60%, wind 4 mph, wind chill 0",Cincinnati Bengals -10.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201511160cin.htm,Cincinnati Bengals,-10.5,47
2015,11,Jaguars (deferred),,outdoors,grass ,3:08,"60,121","75 degrees, relative humidity 90%, wind 5 mph, wind chill 0",Jacksonville Jaguars -2.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201511190jax.htm,Jacksonville Jaguars,-2.5,43
2015,11,Redskins (deferred),,outdoors,grass ,3:08,"74,418","50 degrees, relative humidity 63%, wind 8 mph",Carolina Panthers -7.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201511220car.htm,Carolina Panthers,-7,44.5
2015,11,Falcons (deferred),,dome,fieldturf ,3:05,"70,433",,Atlanta Falcons -4.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201511220atl.htm,Atlanta Falcons,-4.5,47.5
2015,11,Rams,,outdoors,sportturf,3:17,"71,105","47 degrees, relative humidity 39%, wind 14 mph",Baltimore Ravens -2.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201511220rav.htm,Baltimore Ravens,-2.5,42
2015,11,Buccaneers (deferred),,outdoors,grass ,3:13,"69,596","48 degrees, relative humidity 41%, wind 15 mph",Philadelphia Eagles -6.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201511220phi.htm,Philadelphia Eagles,-6,44.5
2015,11,Raiders (deferred),,dome,fieldturf ,2:54,"60,202",,Oakland Raiders -1.0,49.0 (under),https://www.pro-football-reference.com/boxscores/201511220det.htm,Oakland Raiders,-1,49
2015,11,Broncos (deferred),,outdoors,grass ,3:01,"62,483","29 degrees, relative humidity 57%, wind 9 mph, wind chill 21",Denver Broncos -1.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201511220chi.htm,Denver Broncos,-1,41
2015,11,Dolphins,,outdoors,grass ,3:04,"65,115","74 degrees, relative humidity 90%, wind 10 mph, wind chill 0",Dallas Cowboys -1.5,46.0 (under),https://www.pro-football-reference.com/boxscores/201511220mia.htm,Dallas Cowboys,-1.5,46
2015,11,Jets (deferred),,retractable roof (closed),fieldturf,3:13,"71,718",,New York Jets -3.0,40.5 (over),https://www.pro-football-reference.com/boxscores/201511220htx.htm,New York Jets,-3,40.5
2015,11,Chargers (deferred),,outdoors,grass ,2:58,"65,837","87 degrees, relative humidity 12%, wind 4 mph, wind chill 0",Kansas City Chiefs -3.0,45.0 (under),https://www.pro-football-reference.com/boxscores/201511220sdg.htm,Kansas City Chiefs,-3,45
2015,11,Packers (deferred),,outdoors,fieldturf,3:15,"52,529","30 degrees, relative humidity 0%, wind 8 mph, wind chill 0",Minnesota Vikings -1.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201511220min.htm,Minnesota Vikings,-1,44
2015,11,Seahawks (deferred),,outdoors,fieldturf ,3:06,"68,993","46 degrees, relative humidity 60%, wind 6 mph",Seattle Seahawks -13.5,40.0 (over),https://www.pro-football-reference.com/boxscores/201511220sea.htm,Seattle Seahawks,-13.5,40
2015,11,Cardinals,,retractable roof (closed),grass ,3:18,"64,745",,Arizona Cardinals -4.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201511220crd.htm,Arizona Cardinals,-4.5,48.5
2015,11,Patriots (deferred),,outdoors,fieldturf ,3:32,"66,829","29 degrees, relative humidity 40%, wind 8 mph, wind chill 21",New England Patriots -7.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201511230nwe.htm,New England Patriots,-7,48
2015,12,Lions (deferred),,dome,fieldturf ,3:03,"64,445",,Detroit Lions -2.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201511260det.htm,Detroit Lions,-2,46
2015,12,Panthers (deferred),,retractable roof (closed),matrixturf,3:13,"90,909",,Dallas Cowboys -1.5,45.5 (over),https://www.pro-football-reference.com/boxscores/201511260dal.htm,Dallas Cowboys,-1.5,45.5
2015,12,Bears (deferred),,outdoors,grass ,3:18,"78,488","39 degrees, relative humidity 92%, wind 19 mph, wind chill 29",Green Bay Packers -8.5,44.5 (under),https://www.pro-football-reference.com/boxscores/201511260gnb.htm,Green Bay Packers,-8.5,44.5
2015,12,Raiders (deferred),,outdoors,grass ,3:08,"58,075","56 degrees, relative humidity 100%, wind 4 mph",Oakland Raiders -1.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201511290oti.htm,Oakland Raiders,-1,44
2015,12,Dolphins (deferred),,outdoors,fieldturf ,3:29,"78,160","45 degrees, relative humidity 44%, wind 5 mph, wind chill 0",New York Jets -4.0,42.5 (over),https://www.pro-football-reference.com/boxscores/201511290nyj.htm,New York Jets,-4,42.5
2015,12,Saints,,retractable roof (closed),fieldturf,2:50,"71,778",,Houston Texans -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201511290htx.htm,Houston Texans,-3,48
2015,12,Buccaneers (deferred),,retractable roof (closed),fieldturf ,3:15,"65,696",,Indianapolis Colts -3.0,46.0 (under),https://www.pro-football-reference.com/boxscores/201511290clt.htm,Indianapolis Colts,-3,46
2015,12,Rams,,outdoors,fieldturf ,2:51,"61,022","41 degrees, relative humidity 88%, wind 8 mph",Cincinnati Bengals -8.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201511290cin.htm,Cincinnati Bengals,-8.5,42
2015,12,Falcons (deferred),,dome,fieldturf ,2:53,"70,610",,Atlanta Falcons -2.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201511290atl.htm,Atlanta Falcons,-2.5,45.5
2015,12,Redskins (deferred),,outdoors,grass ,3:13,"77,367","46 degrees, relative humidity 93%, wind 5 mph",New York Giants -2.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201511290was.htm,New York Giants,-2.5,47
2015,12,Chiefs (deferred),,outdoors,grass ,3:15,"72,493","35 degrees, relative humidity 99%, wind 7 mph, wind chill 30",Kansas City Chiefs -5.5,41.5 (over),https://www.pro-football-reference.com/boxscores/201511290kan.htm,Kansas City Chiefs,-5.5,41.5
2015,12,Chargers (deferred),,outdoors,grass ,3:19,"59,477","75 degrees, relative humidity 60%, wind 8 mph, wind chill 0",Jacksonville Jaguars -4.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201511290jax.htm,Jacksonville Jaguars,-4.5,46.5
2015,12,49ers,,outdoors,grass,3:03,"70,799","54 degrees, relative humidity 40%, wind 4 mph, wind chill 0",Arizona Cardinals -9.5,45.0 (under),https://www.pro-football-reference.com/boxscores/201511290sfo.htm,Arizona Cardinals,-9.5,45
2015,12,Seahawks (deferred),,outdoors,fieldturf ,3:30,"69,055","38 degrees, relative humidity 80%, wind 2 mph, wind chill 0",Seattle Seahawks -3.5,45.5 (over),https://www.pro-football-reference.com/boxscores/201511290sea.htm,Seattle Seahawks,-3.5,45.5
2015,12,Patriots (deferred),Patriots,outdoors,grass ,3:28,"76,970","23 degrees, relative humidity 75%, wind 3 mph, wind chill 19",New England Patriots -2.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201511290den.htm,New England Patriots,-2.5,43.5
2015,12,Browns (deferred),,outdoors,grass ,3:10,"64,380","45 degrees, relative humidity 58%, wind 9 mph",Cleveland Browns -3.5,41.5 (over),https://www.pro-football-reference.com/boxscores/201511300cle.htm,Cleveland Browns,-3.5,41.5
2015,13,Lions (deferred),,dome,fieldturf ,3:15,"63,207",,Green Bay Packers -3.0,46.5 (over),https://www.pro-football-reference.com/boxscores/201512030det.htm,Green Bay Packers,-3,46.5
2015,13,Cardinals,,dome,astroplay,3:14,"51,115",,Arizona Cardinals -4.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201512060ram.htm,Arizona Cardinals,-4.5,43
2015,13,Bears (deferred),49ers,outdoors,grass ,3:19,"62,088","50 degrees, relative humidity 55%, wind 5 mph",Chicago Bears -6.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201512060chi.htm,Chicago Bears,-6.5,43.5
2015,13,Bills (deferred),,outdoors,a_turf,3:12,"68,544","47 degrees, relative humidity 65%, wind 8 mph",Buffalo Bills -3.5,41.5 (over),https://www.pro-football-reference.com/boxscores/201512060buf.htm,Buffalo Bills,-3.5,41.5
2015,13,Titans (deferred),,outdoors,grass ,3:03,"57,355","56 degrees, relative humidity 50%, wind 1 mph, wind chill 0",Tennessee Titans -2.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201512060oti.htm,Tennessee Titans,-2.5,43.5
2015,13,Vikings (deferred),,outdoors,fieldturf,2:55,"52,430","37 degrees, relative humidity 86%, wind 3 mph",Seattle Seahawks -1.5,42.0 (over),https://www.pro-football-reference.com/boxscores/201512060min.htm,Seattle Seahawks,-1.5,42
2015,13,Falcons (deferred),,outdoors,grass ,2:56,"58,221","79 degrees, relative humidity 63%, wind 18 mph",Tampa Bay Buccaneers -1.0,46.0 (under),https://www.pro-football-reference.com/boxscores/201512060tam.htm,Tampa Bay Buccaneers,-1,46
2015,13,Giants (deferred),Jets,outdoors,fieldturf ,3:21,"80,898","51 degrees, relative humidity 50%, wind 8 mph",New York Jets -2.5,46.5 (under),https://www.pro-football-reference.com/boxscores/201512060nyg.htm,New York Jets,-2.5,46.5
2015,13,Ravens (deferred),,outdoors,grass ,2:59,"64,519","80 degrees, relative humidity 70%, wind 21 mph, wind chill 0",Miami Dolphins -3.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201512060mia.htm,Miami Dolphins,-3.5,42.5
2015,13,Browns (deferred),,outdoors,grass ,2:58,"64,775","45 degrees, relative humidity 63%, wind 12 mph",Cincinnati Bengals -9.0,43.5 (under),https://www.pro-football-reference.com/boxscores/201512060cle.htm,Cincinnati Bengals,-9,43.5
2015,13,Chargers (deferred),,outdoors,grass ,3:03,"68,631","78 degrees, relative humidity 13%, wind 4 mph, wind chill 0",Denver Broncos -3.5,43.5 (under),https://www.pro-football-reference.com/boxscores/201512060sdg.htm,Denver Broncos,-3.5,43.5
2015,13,Chiefs (deferred),,outdoors,grass ,3:04,"55,010","57 degrees, relative humidity 95%, wind 3 mph, wind chill 0",Kansas City Chiefs -3.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201512060rai.htm,Kansas City Chiefs,-3,44.5
2015,13,Patriots (deferred),,outdoors,fieldturf ,3:10,"66,829","52 degrees, relative humidity 49%, wind 5 mph, wind chill 0",New England Patriots -8.0,49.0 (over),https://www.pro-football-reference.com/boxscores/201512060nwe.htm,New England Patriots,-8,49
2015,13,Panthers (deferred),,dome,sportturf,3:21,"73,097",,Carolina Panthers -6.5,50.0 (over),https://www.pro-football-reference.com/boxscores/201512060nor.htm,Carolina Panthers,-6.5,50
2015,13,Steelers,,outdoors,grass ,3:05,"58,701","37 degrees, relative humidity 74%, wind 2 mph",Pittsburgh Steelers -7.5,49.0 (over),https://www.pro-football-reference.com/boxscores/201512060pit.htm,Pittsburgh Steelers,-7.5,49
2015,13,Cowboys (deferred),,outdoors,grass ,3:14,"80,444","41 degrees, relative humidity 75%, no wind, wind chill 0",Washington Redskins -3.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201512070was.htm,Washington Redskins,-3.5,42
2015,14,Cardinals,,retractable roof (open),grass ,2:59,"64,784",,Arizona Cardinals -8.5,46.5 (under),https://www.pro-football-reference.com/boxscores/201512100crd.htm,Arizona Cardinals,-8.5,46.5
2015,14,Eagles (deferred),,outdoors,grass ,3:21,"69,596","66 degrees, relative humidity 68%, wind 3 mph, wind chill 0",Philadelphia Eagles -1.0,47.0 (under),https://www.pro-football-reference.com/boxscores/201512130phi.htm,Philadelphia Eagles,-1,47
2015,14,Bears (deferred),,outdoors,grass ,3:01,"61,026","62 degrees, relative humidity 80%, wind 12 mph, wind chill 0",Chicago Bears -3.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201512130chi.htm,Chicago Bears,-3.5,43
